Review Text,Review,Recommends,Review Length,Review Type
nice place nice food and very good service awesome interior very good everything...,,TRUE,83,Positive
Good food in reasonable price.. did not find it too crowded which is very pleasing for family outing 👌👌,,TRUE,109,Positive
"Yesterday got Plater 1 offer which tasted delicious and fresh in an excellent environment. Moreover, the Manager asked for review about Plater 1. Even he changed whole platter as food became cold. In addition, waiter behaviour was quite good. People please go and have a taste of this new buzz in town. A request to the restaurant concern is to maintain the quality of food and environment in future ahead. Thanks for the good service.",5,,435,Positive
"In one word ""excellent"". good environment, behaviour of the manager and all the staff were awesome :). Food was good in both quality and quantity.hope you Will carry this characteristics in future.surely visit ur place again. Btw one thing, increase the number of chair ��",5,,276,Positive
New favourite in Dhanmondi. Food quality is excellent and found perfection in every dish i tried ^_^ little pricey than other restaurants but you will not be disappointed :) a must try for sea food lovers though they serve other items too �,5,,242,Positive
"This place is beyond amazing. Staff was friendly and made the meal even more enjoyable. Food was delicious. We could not have asked for better service! A special thanks to Tony bhai, he went above and beyond for our table. We never had to ask for anything, he had us covered! Thank you for the joyous experience.",5,,312,Positive
love it food too much testy👌👌👌,,TRUE,39,Positive
I wish you all the best with your restaurant. Keep serving good meal to Bengali people.,,TRUE,87,Positive
"I liked the restaurant’s ambiance, the behaviour of the waiters and the customer service. I tried their grilled platter which was packed with flavour and spic. Their seafood soup was pretty good too, I particularly enjoy the crab in the soup, softened to perfection. Looking forward to the launch of full menu.",5,,312,Positive
The iftar platter was really good. Expecting there regular items are also as good. Good food and soothing ambience. I would definitely suggest people to visit.,4,,159,Positive
Want to give 0 ratings because of their management.but food was awesome & they apologised cordially...it's good that they realize it.hope next time they will give more concentration about their management.....,4,,209,Positive
Nice place and Good Food . Had Grilled calamari and Butter shrimp and Seafood Milla. All of them were great to taste. Hope you all will enjoy them too. And thanks to the brother Jony who served us !,4,,198,Positive
A good seafood place with great food. Cheaper than other sea food places. Stuffs are great too. Specially Mr. Johnny who waited us.,5,,131,Positive
Food was good but food is not the only thing that a restaurant need to have.Atleast they have to upgrade the billing system into cards,3,,134,Positive
"service: 10/10 food taste: 9.5/10 Thai soup, Grilled Prawn both are exceptionally tasty serviced by: Bishal Bhai Environment: 9.5/10",5,,132,Positive
Great place for sea food soup and salad. Service received by Bishal was professional too. Nice and comfy place for a stormy evening. Cheers,5,,139,Positive
"Nice Place, perfect view of the city, food was great. we went there on a rainy day. amazing. Nice atmosphere and behavior of the stuffs are imressive too.",5,,154,Positive
"From the ambience,to their music collection, to the quality of food and their promptness,also their service(Jony bhai who wanted a special mention) was really good�...",5,,169,Positive
The food was delicious... The environment was nice.... The servicing was also good..... Had a nice time at the restaurant.... Hope to visit there again....,5,,155,Positive
it's a awesome place for do any type of party... best wishing @salt Lick,5,,72,Positive
"Loved their food, ambience and lastly their service was praiseworthy!",5,,69,Positive
"Nice Place, perfect view of the city, food was great. we went there on a rainy day. amazing. Nice atmosphere and behavior of the stuffs are imressive too.",5,,154,Positive
I have ate here but thought it was over priced and did not get to have main fish item.,3,,86,Positive
Good food...nice place to hangout with family as well as friends....,5,,68,Positive
Great place for sea food soup and salad. Service received by Bishal was professional too. Nice and comfy place for a stormy evening. Cheers,5,,139,Positive
"The food was great, feel happy happy with environment, staffs are good.",5,,71,Positive
The place & service is really good. The food was amazing & Bishal one the employee of SaltLick is very good & friendly.,5,,119,Positive
"Beautiful place, good environment, the food are absolutely amaging and very good service. It was very comfortable, relaxing, i felt at home hare.",5,,145,Positive
There food was too good. Loved it. Service: 10/10 Food: 9.5/10 Environment: 9.5/10,5,,82,Positive
mixed platter is delicious :) loved the flavor! (y),5,,51,Positive
Food: Very good Environment: Excellent Taste: � Overall excellent �,5,,71,Positive
"Amazing place! Service was really good, especially from Jony. Excellent food and lovely environment.",5,,100,Positive
"A great place for sea food lovers! Nice environment. Also,great service indeed.",5,,79,Positive
"Good food,good environment,very well behaved staff's. :)",5,,56,Positive
A good seafood place with great food. Cheaper than other sea food places.,5,,73,Positive
What is the best way to express yourself? its is very awsome kitket and snikers shikes. salt lick ��,5,,104,Positive
"I tried mango smoothy and bbq Food which is too good, decoration is simply awesome,best restaurant so far",5,,105,Positive
Good food . . . N good hospitality.,4,,35,Positive
"Amazing, testy food with good price. That's why 5 star.",5,,55,Positive
Found it! Loved it! Seafood checked! Elegantly decorated.. One of the best places to chill on my list..,5,,103,Positive
There service is vary good. Food quality is good.,5,,49,Positive
This place �� But food is costly � Environment perfect �,4,,64,Positive
"""Crab Fiesta"" it was great :)",5,,29,Positive
Awsome... �����,5,,25,Positive
Food was awesome...I liked it...wish to go again...,5,,51,Positive
It was nice and hygienic seafood,5,,32,Positive
awesome food!,5,,13,Positive
It's a good Restaurant in Dhanmondi For seafood & Continental.,5,,62,Positive
"Awesome taste, great service special jony bro",5,,45,Positive
Good Food! Hope they will remain same always! <3,4,,48,Positive
"অসাধারণ রেস�ট�রেন�ট, � খাবার টা সেই..., � না আসলে ব��তে পারবেন না",5,,158,Positive
"ছিলাম,আছি, ইনশাল�লাহ থাকব। খাবারের মান,�ক কথায় আলহামদ�লিল�লাহ�‌ খ�ব ভালো।",5,,191,Positive
"Seafoods are really amazing,beautiful environment and a great place at all Everyone should visit here at least once",5,,115,Positive
"The food was absolutely wonderful, from preparation to presentation, very pleasing. We especially enjoyed the special Mint Lemonade drinks �",5,,142,Positive
Nice aesthetic place.Very satisfied with the taste of their foods & their service.,5,,82,Positive
"In love with the food here ��, and the environment is absolutely amazing. This new seafood restaurant in business is what I specially recommend to those who loves seafoods and continental dishes, their pricing over food is absolutely reasonable and in Dhanmondi they are gonna make a hit with there service and food overall, looking forward to go there again. Absolutely Delighted �",5,,388,Positive
Amazing food and ambience. Thanks for the wonderful service. Hoping to visit here more �,5,,90,Positive
"It was beautiful, peaceful and relaxing. Staff was outstanding. The restaurant was exceptional along with the hosts and servers.",5,,128,Positive
"A wonderful place to be in with your loved ones and the food is remarkable, will definitely make someone plan a second visit as soon as they taste the food there.",5,,162,Positive
In one word AMAZING! Loved the place and the food.,5,,50,Positive
Best seafood in town�,5,,23,Positive
"Best food ever, ki ar bolbo, i just loved it with ma heart.",5,,59,Positive
"Beautiful place, good environment, the food are absolutely amaging and very good service. It was very comfortable, relaxing, i felt at home hare.",5,,145,Positive
