Review Text,Review,Recommends,Review Length,Review Type
"I am really up set ... So tricky and cheated service... Starting on table, they willing to serve potato and crab ,even we asking for Chicken for our kids. At last our kids feeling embarrassed, how more we should asking for our desired items , rather they come again with crab. Simply Cheating with us even I start shouting they don't feel to say sorry....rather they insist us to start main dishes of buffet. They blundered our dinner , where our relatives from USA, Australia stop taking food . We must insist anybody not to go there to spoil their launch / Dinner ... Food is not only a food ...where enjoyment ruined by the tricky cheating business policy.",1,,659,Negative
This is one of the worst restaurants I have ever seen. Totally wastage of money and time.,1,,89,Negative
"Today's lunch experience was horrible. In starting eve of this resistant, their service was good. Based on my previous review, today I, along with my 8 colleagues decided to go there once again, I was the organizer of the event. However, I have never faced this situation before. This was so embarrassing for me. Number of items including main course as well as BBQ courses are reduced . The taste was not good enough and the items are not also anything different. They don't even share item details in their FB page or somewhere. The behave of waiters was not good enough. I would never recommend this restaurant to anyone.",,FALSE,624,Negative
recent reviews are not good. the page is born updated. what the fuck happened? is the owner dead or the owner is simply an ignorant who doesn't understand restaurant business!,1,,175,Negative
"I been there with my whole family. No welcome drinks. No place for kids. The kabab they offered were too salty and only 3 types. And tasted so bad. Along with it they gave “nun� which was so hard that it was hard for us to chew. Then we had the “main course “. None of the food was mouth watering. They didn’t have any sort of mutton, any appetisers with soup. No pasta, no chawmin, beef and prawns were not edible of eating. More over prawns were smelling they weren’t cleaned we...ll. About dessert I didn’t feel like having any of them else than fruits. Anyone who would dine there once won’t go there again. And someone who loves food should not go there. It would be a loss of money who ever goes there. Please if anyone wants to give charity they give it in the mosque or donate to the beggars don’t go to Absolute B.B.Q and donate the money there.",1,,871,Negative
"Every BBQ meat I put in my mouth, it burnt my tongue. Why all the kebabs have to be so spicy? The buffet is a joke; the selection is very poor.",2,,143,Negative
I found hair on my plate! I know it’s ok for BD people but I came from USA not ok for me. This is very bad who over wants to come here with family and friends think twice! It’s food place not salon,,FALSE,201,Negative
The worst Buffet I have ever had in my life,,FALSE,43,Negative
Faltu food. Dakat er moto taka ney but fokir er moto food dry. J jabe dhora khaben. Food er test otirikto bajey.,1,,112,Negative
Quite disappointed with the food.Not going back again.,1,,54,Negative
kebab quality is poor. service stuffs are do not know how to smile. as per charges of buffet food should be good quality. overall services is not satisfactory.,1,,159,Negative
"bucz......every food no qualities, no testy every on think this",1,,63,Negative
in my table no mutton in bbq. its very unexpected to me. as a whole just wastage of time and money,2,,98,Negative
worst approach and food as well..,1,,33,Negative
Food quality is very poor not up to the standard and price is very expensive...!!!,2,,82,Negative
"Environment is excellent, food is okay but service is poor",2,,58,Negative
"আমার খাওয়া ঢাকা শহরের সব থেকে বাজে ব�ফে। কেনো? তারা আপনাকে ফার�স�টে বসার সাথে সাথেই খ�ব স�ন�দর করে �নে কিছ� কাবাব আইটেম (চিকেন টিক�কা,বীফ বটি ইত�যাদি) দিবে।আপনার খেতে ভালোই লাগবে।কিন�ত� তারা আবার �কটা ফালত� নিয়ম রাখসে,যে আপনি �কবার কাবাব খাওয়া অফ করে মেইন ফ�ডে গেলে আর কাবাব খেতে পারবেন না।�ক দ�ইবার সার�ভ করার পর ই তারা �সে বারবার করে জিজ�ঞাসা করবে,�খন অফ করবে কি না। �রপর আপনি মেইন ফ�ডে যাবেন।সত�যি বলতে আমি মেইন ফ�ডে খাওয়ার মতো কিছ�ই পাই নাই।কোন ওন�থন নাই,চিকেন ফ�রাই নাই, আছে কিছ� বেস�বাদ আইটেম।যেগ�লা খেয়ে আপনার ম�ইহের স�বাদ নষ�ট হয়ে যাবে।�রপর ইচ�ছা করবে আপনার আরেকট� কাবাব খেতে।গিয়ে দেখবেন আপনাকে আর কাবাব দিচ�ছেই না!! �রকম বাজে ব�ফে সিস�টেম আর কোথাও পাই নাই। �কবার গেসি,পাপ করসি! আর ভ�লেও যাবো না! প�রা টাকা লস!! :-/",1,,1840,Negative
Worst buffet lunch I ever had yesterday.. Disappointed.. �,1,,60,Negative
least amount of items and poor performance of cooks.,1,,52,Negative
Service deteriorated.,2,,21,Negative
Number of items need to increase. Food supply is not good. Mutton kabab supply was intentionally poor. Should not taste Biriyani Beef.. its just waste of money. In my opinion it can not be a buffet restaurent.,1,,209,Negative
"Just within Two week they shows their real face actually they doing business now because frist time when we visit they served Shrimp BBQ in lunch but after two week when we visit again they didn't served and when I asked very easily they telling lie that they never served Shrimp BBQ in lunch. One more thing those people who serve BBQ they shows they too disturb to serve us more Two or Three time, is it a business policy? I want to say if you guys don't have ability to give proper service then why? Please do what you can, we spend our money to get better service . You guys have excellent and delicious food but with poorest service.",2,,638,Negative
